input_str,input_list,title,key,label
"Eb7, Ab7, Db7, G7, C7, Fm7, D%7, G7, C7, F7, Bbm7, Eb7, Ab7, Dm, C7, Fm6, F7, Bbm6, F7, Bbm6","['Dm7', 'G7', 'C^7', 'B%7', 'E7', 'Am7', 'Dm7', 'G7', 'C^7', 'F^7', 'B%7', 'E7', 'Am7', 'A7', 'Dm7', 'G7', 'Em7', 'A7', 'Dm7', 'G7']",Django,f,F7
"G7, C7, Fm7, D%7, G7, C7, F7, Bbm7, Eb7, Ab7, Dm, C7, Fm6, F7, Bbm6, F7, Bbm6, F7, Bbm6, F7","['Eb6', 'G7', 'C7', 'C7', 'F7', 'Bb7', 'Eb6', 'Eb6', 'Eb6', 'G7', 'C7', 'C7', 'F7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Bbm7', 'Eb7']",Django,f,Bbo7
"D%7, G7, C7, F7, Bbm7, Eb7, Ab7, Dm, C7, Fm6, F7, Bbm6, F7, Bbm6, F7, Bbm6, F7, Bbo7, F7, Bbm7","['C7', 'F7', 'Bb7', 'Eb6', 'Eb6', 'Eb6', 'G7', 'C7', 'C7', 'F7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Bbm7', 'Eb7', 'Bm7', 'E7', 'Eb7']",Django,f,G%7
"F7, Bbm7, Eb7, Ab7, Dm, C7, Fm6, F7, Bbm6, F7, Bbm6, F7, Bbm6, F7, Bbo7, F7, Bbm7, G%7, C7, F7","['Eb6', 'Eb6', 'Eb6', 'G7', 'C7', 'C7', 'F7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Bbm7', 'Eb7', 'Bm7', 'E7', 'Eb7', 'Cm7', 'F7', 'E7']",Django,f,Bb7
"Ab7, Dm, C7, Fm6, F7, Bbm6, F7, Bbm6, F7, Bbm6, F7, Bbo7, F7, Bbm7, G%7, C7, F7, Bb7, Ebm7, Ab7","['G7', 'C7', 'C7', 'F7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Bbm7', 'Eb7', 'Bm7', 'E7', 'Eb7', 'Cm7', 'F7', 'E7', 'E7', 'B7', 'Fm7']",Django,f,Db7
"Fm6, F7, Bbm6, F7, Bbm6, F7, Bbm6, F7, Bbo7, F7, Bbm7, G%7, C7, F7, Bb7, Ebm7, Ab7, Db7, Gb7, Gb7","['F7', 'Bb7', 'Eb6', 'Eb6', 'Bbm7', 'Eb7', 'Bbm7', 'Eb7', 'Bm7', 'E7', 'Eb7', 'Cm7', 'F7', 'E7', 'E7', 'B7', 'Fm7', 'Bb7', 'Eb6', 'G7']",Django,f,Db7
"F7, Bbm6, F7, Bbm6, F7, Bbo7, F7, Bbm7, G%7, C7, F7, Bb7, Ebm7, Ab7, Db7, Gb7, Gb7, Db7, Db7, Gb7","['Eb6', 'Bbm7', 'Eb7', 'Bbm7', 'Eb7', 'Bm7', 'E7', 'Eb7', 'Cm7', 'F7', 'E7', 'E7', 'B7', 'Fm7', 'Bb7', 'Eb6', 'G7', 'C7', 'C7', 'F7']",Django,f,Gb7
"Ab^7, Db^7, G%7, C7, B^7, B^7, Bb%7, Eb7, E^7, Asus, D7, Gbsus, Esus, Eb7, Bbm^7","['Gm6', 'Gm6', 'Gm6', 'Gm6', 'Gm6', 'Gm6', 'D%7', 'G7', 'Cm7', 'F7', 'Bb^7', 'Eb7', 'E%7', 'A7', 'A7', 'A%7', 'D7', 'G^7', 'G^7', 'Gm6']",Nefertiti,A-,Eb7
"Eb^7, Bb7, Eb7, Ab^7, Ao7, Eb^7, Fm7, Bb7, Bbo7, C7, F7, Bb7, Eb^7, Bb7, Eb7, Ab^7, Ao7, Eb^7, Fm7, Bb7","['Gm6', 'Gm6', 'Gm6', 'D%7', 'G7', 'Cm7', 'F7', 'Bb^7', 'Eb7', 'E%7', 'A7', 'A7', 'A%7', 'D7', 'G^7', 'G^7', 'Gm6', 'Gm6', 'Gm6', 'Gm6']",Let's Get Away From It All,E-,Bbo7
"Ab^7, Ao7, Eb^7, Fm7, Bb7, Bbo7, C7, F7, Bb7, Eb^7, Bb7, Eb7, Ab^7, Ao7, Eb^7, Fm7, Bb7, Bbo7, C7, F7","['D%7', 'G7', 'Cm7', 'F7', 'Bb^7', 'Eb7', 'E%7', 'A7', 'A7', 'A%7', 'D7', 'G^7', 'G^7', 'Gm6', 'Gm6', 'Gm6', 'Gm6', 'D%7', 'G7', 'Cm7']",Let's Get Away From It All,E-,Bb7
"Fm7, Bb7, Bbo7, C7, F7, Bb7, Eb^7, Bb7, Eb7, Ab^7, Ao7, Eb^7, Fm7, Bb7, Bbo7, C7, F7, Bb7, Eb^7, Eb7","['F7', 'Bb^7', 'Eb7', 'E%7', 'A7', 'A7', 'A%7', 'D7', 'G^7', 'G^7', 'Gm6', 'Gm6', 'Gm6', 'Gm6', 'D%7', 'G7', 'Cm7', 'Ebm7', 'Ab7', 'Bb^7']",Let's Get Away From It All,E-,Ab^7
"C7, F7, Bb7, Eb^7, Bb7, Eb7, Ab^7, Ao7, Eb^7, Fm7, Bb7, Bbo7, C7, F7, Bb7, Eb^7, Eb7, Ab^7, Ao7, Eb^7","['E%7', 'A7', 'A7', 'A%7', 'D7', 'G^7', 'G^7', 'Gm6', 'Gm6', 'Gm6', 'Gm6', 'D%7', 'G7', 'Cm7', 'Ebm7', 'Ab7', 'Bb^7', 'Eb7', 'D%7', 'G7']",Let's Get Away From It All,E-,C7
"Eb^7, Bb7, Eb7, Ab^7, Ao7, Eb^7, Fm7, Bb7, Bbo7, C7, F7, Bb7, Eb^7, Eb7, Ab^7, Ao7, Eb^7, C7, Fm7, Bb7","['A%7', 'D7', 'G^7', 'G^7', 'Gm6', 'Gm6', 'Gm6', 'Gm6', 'D%7', 'G7', 'Cm7', 'Ebm7', 'Ab7', 'Bb^7', 'Eb7', 'D%7', 'G7', 'Cm7', 'C%7', 'F7']",Let's Get Away From It All,E-,Eb^7
"Ab^7, Ao7, Eb^7, Fm7, Bb7, Bbo7, C7, F7, Bb7, Eb^7, Eb7, Ab^7, Ao7, Eb^7, C7, Fm7, Bb7, Eb^7, Eo7, Bb^7","['F^7', 'F^7', 'Bm7', 'C#7', 'F#m7', 'F#m7', 'Bbm7', 'A^7', 'Ab^7', 'Ab^7', 'B^7', 'B^7', 'D^7', 'G^7', 'F^7', 'A^7', 'Db^7', 'Gb^7', 'F^7', 'F^7']",Let's Get Away From It All,E-,G7
"Fm7, Bb7, Bbo7, C7, F7, Bb7, Eb^7, Eb7, Ab^7, Ao7, Eb^7, C7, Fm7, Bb7, Eb^7, Eo7, Bb^7, G7, Cm7, F7","['C#7', 'F#m7', 'F#m7', 'Bbm7', 'A^7', 'Ab^7', 'Ab^7', 'B^7', 'B^7', 'D^7', 'G^7', 'F^7', 'A^7', 'Db^7', 'Gb^7', 'F^7', 'F^7', 'Bm7', 'C#7', 'F#m7']",Let's Get Away From It All,E-,Bb7
"C7, F7, Bb7, Eb^7, Eb7, Ab^7, Ao7, Eb^7, C7, Fm7, Bb7, Eb^7, Eo7, Bb^7, G7, Cm7, F7, Bb7, Go7, Bb7","['Bbm7', 'A^7', 'Ab^7', 'Ab^7', 'B^7', 'B^7', 'D^7', 'G^7', 'F^7', 'A^7', 'Db^7', 'Gb^7', 'F^7', 'F^7', 'Bm7', 'C#7', 'F#m7', 'F#m7', 'Bbm7', 'A^7']",Let's Get Away From It All,E-,Bb7
"Eb^7, Eb7, Ab^7, Ao7, Eb^7, C7, Fm7, Bb7, Eb^7, Eo7, Bb^7, G7, Cm7, F7, Bb7, Go7, Bb7, Bb7, Eb^7, Bb7","['Ab^7', 'B^7', 'B^7', 'D^7', 'G^7', 'F^7', 'A^7', 'Db^7', 'Gb^7', 'F^7', 'F^7', 'Bm7', 'C#7', 'F#m7', 'F#m7', 'Bbm7', 'A^7', 'Ab^7', 'Ab^7', 'B^7']",Let's Get Away From It All,E-,Eb7
"Ao7, Eb^7, C7, Fm7, Bb7, Eb^7, Eo7, Bb^7, G7, Cm7, F7, Bb7, Go7, Bb7, Bb7, Eb^7, Bb7, Eb7, Ab^7, Ao7","['D^7', 'G^7', 'F^7', 'A^7', 'Db^7', 'Gb^7', 'F^7', 'F^7', 'Bm7', 'C#7', 'F#m7', 'F#m7', 'Bbm7', 'A^7', 'Ab^7', 'Ab^7', 'B^7', 'B^7', 'D^7', 'G^7']",Let's Get Away From It All,E-,Eb^7
"Fm7, Bb7, Eb^7, Eo7, Bb^7, G7, Cm7, F7, Bb7, Go7, Bb7, Bb7, Eb^7, Bb7, Eb7, Ab^7, Ao7, Eb^7, Fm7, Bb7","['A^7', 'Db^7', 'Gb^7', 'F^7', 'F^7', 'Bm7', 'C#7', 'F#m7', 'F#m7', 'Bbm7', 'A^7', 'Ab^7', 'Ab^7', 'B^7', 'B^7', 'D^7', 'G^7', 'F#m7', 'Ebm7', 'A^7']",Let's Get Away From It All,E-,G7
"Eo7, Bb^7, G7, Cm7, F7, Bb7, Go7, Bb7, Bb7, Eb^7, Bb7, Eb7, Ab^7, Ao7, Eb^7, Fm7, Bb7, G7, C7, Fm7","['Gm7', 'C7', 'F^7', 'F^7', 'Am7', 'D7', 'G7', 'G7', 'Bb^7', 'Bm7', 'C7', 'A7', 'Dm7', 'Dm7', 'A^7', 'Bm7', 'E7', 'A7', 'D7', 'G7']",Let's Get Away From It All,E-,E7
"G7, G7, G7, G7, G7, G7, G7, G7, C7, C7, C7, C7, G7, G7, G7, G7, D7, D7, Eb7, D7","['F^7', 'Am7', 'D7', 'G7', 'G7', 'Bb^7', 'Bm7', 'C7', 'A7', 'Dm7', 'Dm7', 'A^7', 'Bm7', 'E7', 'A7', 'D7', 'G7', 'C7', 'Gm7', 'C7']",All Blues,G,G7
"G7, G7, G7, G7, G7, C7, C7, C7, C7, G7, G7, G7, G7, D7, D7, Eb7, D7, G7, G7, G7","['G7', 'G7', 'Bb^7', 'Bm7', 'C7', 'A7', 'Dm7', 'Dm7', 'A^7', 'Bm7', 'E7', 'A7', 'D7', 'G7', 'C7', 'Gm7', 'C7', 'F^7', 'F^7', 'Am7']",All Blues,G,G7
"F7, Bb7, F7, F7, Bb7, Bb7, F7, F7, C7, Db7, C7, F7","['Bm7', 'C7', 'A7', 'Dm7', 'Dm7', 'A^7', 'Bm7', 'E7', 'A7', 'D7', 'G7', 'C7', 'Gm7', 'C7', 'F^7', 'F^7', 'Am7', 'D7', 'G7', 'Cm7']",Fine And Mellow,F,C7
"Eb^7, G7, Fm7, C7, Fm7, C7, Fm7, Bb7, Eb^7, D%7, G7, Cm7, Cm7, Fm7, Fm7, Fm7, Bb7, Eb^7, Bb7, Eb^7","['Dm7', 'Dm7', 'A^7', 'Bm7', 'E7', 'A7', 'D7', 'G7', 'C7', 'Gm7', 'C7', 'F^7', 'F^7', 'Am7', 'D7', 'G7', 'Cm7', 'F7', 'Bb^7', 'Db7']",I'll Be Seeing You,E-,G7
"C7, Fm7, C7, Fm7, Bb7, Eb^7, D%7, G7, Cm7, Cm7, Fm7, Fm7, Fm7, Bb7, Eb^7, Bb7, Eb^7, G7, Fm7, C7","['Bm7', 'E7', 'A7', 'D7', 'G7', 'C7', 'Gm7', 'C7', 'F^7', 'F^7', 'Am7', 'D7', 'G7', 'Cm7', 'F7', 'Bb^7', 'Db7', 'F^7', 'D7', 'Gm7']",I'll Be Seeing You,E-,Fm7
"Fm7, Bb7, Eb^7, D%7, G7, Cm7, Cm7, Fm7, Fm7, Fm7, Bb7, Eb^7, Bb7, Eb^7, G7, Fm7, C7, Fm7, C7, Fm7","['C^7', 'C#o7', 'Dm7', 'G7', 'C^7', 'C#o7', 'D%7', 'G7', 'F^7', 'Fm6', 'C^7', 'C^7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'C#o7', 'Dm7', 'G7']",I'll Be Seeing You,E-,Bb7
"D%7, G7, Cm7, Cm7, Fm7, Fm7, Fm7, Bb7, Eb^7, Bb7, Eb^7, G7, Fm7, C7, Fm7, C7, Fm7, Bb7, G%7, C7","['G7', 'C^7', 'C#o7', 'D%7', 'G7', 'F^7', 'Fm6', 'C^7', 'C^7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'C#o7', 'Dm7', 'G7', 'C^7', 'C#o7', 'D%7']",I'll Be Seeing You,E-,C7
"Cm7, Fm7, Fm7, Fm7, Bb7, Eb^7, Bb7, Eb^7, G7, Fm7, C7, Fm7, C7, Fm7, Bb7, G%7, C7, C7, Ab^7, G7","['D%7', 'G7', 'F^7', 'Fm6', 'C^7', 'C^7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'C#o7', 'Dm7', 'G7', 'C^7', 'C#o7', 'D%7', 'G7', 'F^7', 'Fm6']",I'll Be Seeing You,E-,Cm7
"Fm7, Bb7, Eb^7, Bb7, Eb^7, G7, Fm7, C7, Fm7, C7, Fm7, Bb7, G%7, C7, C7, Ab^7, G7, Cm7, F7, Fm7","['Fm6', 'C^7', 'C^7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'C#o7', 'Dm7', 'G7', 'C^7', 'C#o7', 'D%7', 'G7', 'F^7', 'Fm6', 'E%7', 'A7', 'Dm7']",I'll Be Seeing You,E-,Abm6
"Bb7, Eb^7, G7, Fm7, C7, Fm7, C7, Fm7, Bb7, G%7, C7, C7, Ab^7, G7, Cm7, F7, Fm7, Abm6, Bb7, Eb6","['Em7', 'A7', 'Dm7', 'G7', 'C^7', 'C#o7', 'Dm7', 'G7', 'C^7', 'C#o7', 'D%7', 'G7', 'F^7', 'Fm6', 'E%7', 'A7', 'Dm7', 'G7', 'C^7', 'Em7']",I'll Be Seeing You,E-,Fm7
"Eb^7, Ab^7, G%7, C7, F%7, Bb7, Eb^7, Ab7, Gm7, F#o7, Fm7, Bb7, Eb^7, Ab7, Gm7, F#o7, Fm7, Bb7, Gm7, C7","['G7', 'C^7', 'C#o7', 'Dm7', 'G7', 'C^7', 'C#o7', 'D%7', 'G7', 'F^7', 'Fm6', 'E%7', 'A7', 'Dm7', 'G7', 'C^7', 'Em7', 'A7', 'Dm7', 'G7']",Let There Be Love,E-,Fm7
"C7, F%7, Bb7, Eb^7, Ab7, Gm7, F#o7, Fm7, Bb7, Eb^7, Ab7, Gm7, F#o7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7","['Am7', 'D7', 'Am7', 'D7', 'G^7', 'C7', 'G^7', 'Bm7', 'E7', 'Am7', 'D7', 'G^7', 'G^7', 'B7', 'Em7', 'A7', 'D7', 'Am7', 'Bm7', 'E7']",Let There Be Love,E-,Ab^7
"Eb^7, Ab7, Gm7, F#o7, Fm7, Bb7, Eb^7, Ab7, Gm7, F#o7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7, Ab^7, G%7, C7","['D7', 'G^7', 'C7', 'G^7', 'Bm7', 'E7', 'Am7', 'D7', 'G^7', 'G^7', 'B7', 'Em7', 'A7', 'D7', 'Am7', 'Bm7', 'E7', 'Am7', 'D7', 'Am7']",Let There Be Love,E-,F%7
"F#o7, Fm7, Bb7, Eb^7, Ab7, Gm7, F#o7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7, Ab^7, G%7, C7, F%7, Bb7, Eb^7","['G^7', 'Bm7', 'E7', 'Am7', 'D7', 'G^7', 'G^7', 'B7', 'Em7', 'A7', 'D7', 'Am7', 'Bm7', 'E7', 'Am7', 'D7', 'Am7', 'D7', 'G^7', 'C7']",Let There Be Love,E-,Fm7
"Eb^7, Ab7, Gm7, F#o7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7, Ab^7, G%7, C7, F%7, Bb7, Eb^7, Fm7, Bb7, Eb^7","['Am7', 'D7', 'G^7', 'G^7', 'B7', 'Em7', 'A7', 'D7', 'Am7', 'Bm7', 'E7', 'Am7', 'D7', 'Am7', 'D7', 'G^7', 'C7', 'G^7', 'Bm7', 'E7']",Let There Be Love,E-,Gm7
"F#o7, Fm7, Bb7, Gm7, C7, Fm7, Bb7, Eb^7, Ab^7, G%7, C7, F%7, Bb7, Eb^7, Fm7, Bb7, Eb^7, Gm7, C7, C7","['G^7', 'B7', 'Em7', 'A7', 'D7', 'Am7', 'Bm7', 'E7', 'Am7', 'D7', 'Am7', 'D7', 'G^7', 'C7', 'G^7', 'Bm7', 'E7', 'Am7', 'D7', 'B%7']",Let There Be Love,E-,Fm7
"Gm7, C7, Fm7, Bb7, Eb^7, Ab^7, G%7, C7, F%7, Bb7, Eb^7, Fm7, Bb7, Eb^7, Gm7, C7, C7, Fm7, Bb7, Eb6","['A7', 'D7', 'Am7', 'Bm7', 'E7', 'Am7', 'D7', 'Am7', 'D7', 'G^7', 'C7', 'G^7', 'Bm7', 'E7', 'Am7', 'D7', 'B%7', 'E7', 'Am7', 'D7']",Let There Be Love,E-,Fm7
"C^7, Cm6, D7, Bm7, Am7, G^7, G7, C^7, Cm6, D7, Bm7, Am7, G6, G^7, Bbo7, D7, G#o7, Am7, D7, G^7","['Db^7', 'Db^7', 'Csus', 'Csus', 'Bbm6', 'Bbm6', 'Ab^7', 'Ab^7', 'Gb^7', 'Gb^7', 'Fm7', 'Gb7', 'Fm7', 'Gb7', 'G%7', 'C7', 'Db^7', 'Db^7', 'Csus', 'Csus']",Isn't This A Lovely Day (To Be Caught In The Rain),G,F#7
"Bm7, Am7, G^7, G7, C^7, Cm6, D7, Bm7, Am7, G6, G^7, Bbo7, D7, G#o7, Am7, D7, G^7, F#7, Bb^7, Eb7","['Csus', 'Bbm6', 'Bbm6', 'Ab^7', 'Ab^7', 'Gb^7', 'Gb^7', 'Fm7', 'Gb7', 'Fm7', 'Gb7', 'G%7', 'C7', 'Db^7', 'Db^7', 'Csus', 'Csus', 'Bbm6', 'Bbm6', 'Ab^7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,D7
"G7, C^7, Cm6, D7, Bm7, Am7, G6, G^7, Bbo7, D7, G#o7, Am7, D7, G^7, F#7, Bb^7, Eb7, D7, C#%7, Cm6","['Ab^7', 'Ab^7', 'Gb^7', 'Gb^7', 'Fm7', 'Gb7', 'Fm7', 'Gb7', 'G%7', 'C7', 'Db^7', 'Db^7', 'Csus', 'Csus', 'Bbm6', 'Bbm6', 'Ab^7', 'Ab^7', 'Gb^7', 'Gb^7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,D7
"D7, Bm7, Am7, G6, G^7, Bbo7, D7, G#o7, Am7, D7, G^7, F#7, Bb^7, Eb7, D7, C#%7, Cm6, D7, Bm7, Am7","['Gb^7', 'Fm7', 'Gb7', 'Fm7', 'Gb7', 'G%7', 'C7', 'Db^7', 'Db^7', 'Csus', 'Csus', 'Bbm6', 'Bbm6', 'Ab^7', 'Ab^7', 'Gb^7', 'Gb^7', 'Fm7', 'Gb7', 'Fm7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,G6
"G6, G^7, Bbo7, D7, G#o7, Am7, D7, G^7, F#7, Bb^7, Eb7, D7, C#%7, Cm6, D7, Bm7, Am7, G6, G7, C6","['Fm7', 'Gb7', 'G%7', 'C7', 'Db^7', 'Db^7', 'Csus', 'Csus', 'Bbm6', 'Bbm6', 'Ab^7', 'Ab^7', 'Gb^7', 'Gb^7', 'Fm7', 'Gb7', 'Fm7', 'Gb7', 'Bbm7', 'Eb7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,Cm6
"D7, G#o7, Am7, D7, G^7, F#7, Bb^7, Eb7, D7, C#%7, Cm6, D7, Bm7, Am7, G6, G7, C6, Cm6, D7, G6","['C7', 'Db^7', 'Db^7', 'Csus', 'Csus', 'Bbm6', 'Bbm6', 'Ab^7', 'Ab^7', 'Gb^7', 'Gb^7', 'Fm7', 'Gb7', 'Fm7', 'Gb7', 'Bbm7', 'Eb7', 'Ab7', 'Db7', 'G7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,Am7
"D7, G^7, F#7, Bb^7, Eb7, D7, C#%7, Cm6, D7, Bm7, Am7, G6, G7, C6, Cm6, D7, G6, Am7, G6, Dm","['Am', 'Am', 'Dsus', 'Dsus', 'D7', 'G6', 'C7', 'Bm7', 'E7', 'Am', 'Am', 'Dsus', 'Dsus', 'D7', 'G6', 'C7', 'G6', 'G6', 'Dm7', 'Dm7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,G^
"Bb^7, Eb7, D7, C#%7, Cm6, D7, Bm7, Am7, G6, G7, C6, Cm6, D7, G6, Am7, G6, Dm, G^, G7, C^","['Dsus', 'D7', 'G6', 'C7', 'Bm7', 'E7', 'Am', 'Am', 'Dsus', 'Dsus', 'D7', 'G6', 'C7', 'G6', 'G6', 'Dm7', 'Dm7', 'Gsus', 'G7', 'G7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,Cm
"C#%7, Cm6, D7, Bm7, Am7, G6, G7, C6, Cm6, D7, G6, Am7, G6, Dm, G^, G7, C^, Cm, G6, C#%7","['C7', 'Bm7', 'E7', 'Am', 'Am', 'Dsus', 'Dsus', 'D7', 'G6', 'C7', 'G6', 'G6', 'Dm7', 'Dm7', 'Gsus', 'G7', 'G7', 'C^7', 'C^7', 'F7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,C^7
"Bm7, Am7, G6, G7, C6, Cm6, D7, G6, Am7, G6, Dm, G^, G7, C^, Cm, G6, C#%7, C^7, Cm6, D7","['Am', 'Am', 'Dsus', 'Dsus', 'D7', 'G6', 'C7', 'G6', 'G6', 'Dm7', 'Dm7', 'Gsus', 'G7', 'G7', 'C^7', 'C^7', 'F7', 'F7', 'Asus', 'Asus']",Isn't This A Lovely Day (To Be Caught In The Rain),G,G6
"G7, C6, Cm6, D7, G6, Am7, G6, Dm, G^, G7, C^, Cm, G6, C#%7, C^7, Cm6, D7, G6, Bbo7, Am7","['Dsus', 'D7', 'G6', 'C7', 'G6', 'G6', 'Dm7', 'Dm7', 'Gsus', 'G7', 'G7', 'C^7', 'C^7', 'F7', 'F7', 'Asus', 'Asus', 'Dsus', 'C7', 'Bm7']",Isn't This A Lovely Day (To Be Caught In The Rain),G,D7
"C^7, Gb7, F^7, Gsus, C^7, Ebo7, Dm7, Am7, G7, Am7, Dm7, G7, C^7, C7, F^7, G7, Em7, A7, Dm7, G7","['C7', 'G6', 'G6', 'Dm7', 'Dm7', 'Gsus', 'G7', 'G7', 'C^7', 'C^7', 'F7', 'F7', 'Asus', 'Asus', 'Dsus', 'C7', 'Bm7', 'E7', 'A%7', 'D7']","Folks Who Live On The Hill, The",C,C6
"Gsus, C^7, Ebo7, Dm7, Am7, G7, Am7, Dm7, G7, C^7, C7, F^7, G7, Em7, A7, Dm7, G7, C6, Am7, Dm7","['Am7', 'A7', 'Am7', 'D7', 'Am7', 'D7', 'Am7', 'D7', 'Dm7', 'D7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'C^7', 'F7']","Folks Who Live On The Hill, The",C,G7
"Dm7, Am7, G7, Am7, Dm7, G7, C^7, C7, F^7, G7, Em7, A7, Dm7, G7, C6, Am7, Dm7, G7, C^7, Gb7","['D7', 'Am7', 'D7', 'Am7', 'D7', 'Dm7', 'D7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'C^7', 'F7', 'Em7', 'A7', 'Dm7']","Folks Who Live On The Hill, The",C,F^7
"Am7, Dm7, G7, C^7, C7, F^7, G7, Em7, A7, Dm7, G7, C6, Am7, Dm7, G7, C^7, Gb7, F^7, Gsus, C^7","['Am7', 'D7', 'Dm7', 'D7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'C^7', 'F7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'B%7']","Folks Who Live On The Hill, The",C,Ebo7
"C^7, C7, F^7, G7, Em7, A7, Dm7, G7, C6, Am7, Dm7, G7, C^7, Gb7, F^7, Gsus, C^7, Ebo7, Dm7, Am7","['D7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'C^7', 'F7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'B%7', 'E7', 'Am7', 'A7']","Folks Who Live On The Hill, The",C,G7
"G7, Em7, A7, Dm7, G7, C6, Am7, Dm7, G7, C^7, Gb7, F^7, Gsus, C^7, Ebo7, Dm7, Am7, G7, Am7, Dm7","['Dm7', 'G7', 'Dm7', 'G7', 'Dm7', 'G7', 'C^7', 'F7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'B%7', 'E7', 'Am7', 'A7', 'Am7', 'D7', 'Am7']","Folks Who Live On The Hill, The",C,G7
"Dm7, G7, C6, Am7, Dm7, G7, C^7, Gb7, F^7, Gsus, C^7, Ebo7, Dm7, Am7, G7, Am7, Dm7, G7, C^7, C7","['G7', 'Dm7', 'G7', 'C^7', 'F7', 'Em7', 'A7', 'Dm7', 'G7', 'C^7', 'B%7', 'E7', 'Am7', 'A7', 'Am7', 'D7', 'Am7', 'D7', 'Am7', 'D7']","Folks Who Live On The Hill, The",C,F^7
"Am7, Dm7, G7, C^7, Gb7, F^7, Gsus, C^7, Ebo7, Dm7, Am7, G7, Am7, Dm7, G7, C^7, C7, F^7, G7, Em7","['Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6']","Folks Who Live On The Hill, The",C,A7
"C^7, Gb7, F^7, Gsus, C^7, Ebo7, Dm7, Am7, G7, Am7, Dm7, G7, C^7, C7, F^7, G7, Em7, A7, Dm7, G7","['Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'Db^7']","Folks Who Live On The Hill, The",C,C6
"Gsus, C^7, Ebo7, Dm7, Am7, G7, Am7, Dm7, G7, C^7, C7, F^7, G7, Em7, A7, Dm7, G7, C6, F#7, B7","['Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'D7', 'Ebm7']","Folks Who Live On The Hill, The",C,Em7
"Dm7, Am7, G7, Am7, Dm7, G7, C^7, C7, F^7, G7, Em7, A7, Dm7, G7, C6, F#7, B7, Em7, F#%7, B7","['Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Fsus', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'D7', 'Ebm7', 'Ab7', 'Db^7', 'Dbm7']","Folks Who Live On The Hill, The",C,Em7
"Am7, Dm7, G7, C^7, C7, F^7, G7, Em7, A7, Dm7, G7, C6, F#7, B7, Em7, F#%7, B7, Em7, Em^7, Em7","['Fsus', 'Eb6', 'Fsus', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'Db^7', 'Eb6', 'D7', 'Ebm7', 'Ab7', 'Db^7', 'Dbm7', 'Gb7', 'Fsus', 'Eb6']","Folks Who Live On The Hill, The",C,A7
